i,sim_simt,sim_mimt,mea_simt,mea_mimt
940,640,490,2568816,1912861
941,640,447,2670240,1806036
942,640,462,2502288,1760468
943,640,479,2669376,1966274
944,624,472,2602992,1965733
945,592,459,2426352,1864409
946,640,496,2620976,2005680
947,608,471,2480288,1884033
948,640,485,2674448,2003646
949,640,484,2543664,1932181
950,608,446,2486416,1797489
951,640,485,2642544,1981656
952,640,511,2576240,2012026
953,640,478,2626304,1913452
954,624,456,2543120,1823017
955,640,487,2573792,1919180
956,608,457,2532272,1891693
957,640,475,2581056,1911150
958,640,512,2636880,2099118
959,640,535,2672912,2225462
960,640,504,2626784,2029591
961,608,448,2522784,1829525
962,608,483,2475840,1967962
963,624,516,2454160,2021145
964,624,479,2598672,1972473
965,608,452,2366128,1746059
966,624,513,2371296,1933573
967,640,511,2435344,1908034
968,624,445,2558272,1813365
969,624,483,2568928,1991620
970,640,463,2572352,1826968
971,624,441,2526128,1762473
972,640,470,2527664,1809371
973,624,467,2554128,1890811
974,640,488,2609328,1957562
975,624,496,2539264,1978621
976,560,457,2191360,1763677
977,640,503,2540512,1983180
978,640,490,2632000,2002514
979,624,476,2508512,1908792
980,608,455,2501392,1883215
981,640,473,2639248,1928918
982,640,490,2579184,1971044
983,624,484,2589328,2014645
984,640,513,2589040,2045830
